IP Address,Datetime,ID,Shape
207.212.199.68,Thu Dec 12 2019 14:16:44 GMT-0800 (Pacific Standard Time),1576189004744,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:16:44.744Z"",""ID"":1576189004744,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.957981,37.68896],[-120.96023,37.688966],[-120.961852,37.689007],[-120.964706,37.689013],[-120.975984,37.688883]]}}"
207.212.199.68,Thu Dec 12 2019 14:56:56 GMT-0800 (Pacific Standard Time),1576191416449,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:56:56.449Z"",""ID"":1576191416449,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Jason Ortega"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.986863,37.630768],[-120.986295,37.62991],[-120.985458,37.629825],[-120.984643,37.628967],[-120.984181,37.628109],[-120.984063,37.62782],[-120.987164,37.628227],[-120.987432,37.628253],[-120.988816,37.627735],[-120.990415,37.627522],[-120.992121,37.627386],[-120.993075,37.62714],[-120.995908,37.62674],[-120.996562,37.626571]]}}"
207.212.199.68,Thu Dec 12 2019 14:58:20 GMT-0800 (Pacific Standard Time),1576191500022,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:58:20.022Z"",""ID"":1576191500022,""Drawing Type"":""Bikeway"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Jason Ortega"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.994406,37.629094],[-120.994556,37.628805],[-120.994545,37.62861],[-120.994803,37.628448],[-120.995125,37.628338],[-120.995221,37.628185],[-120.994996,37.628151],[-120.994663,37.628177],[-120.994534,37.627913],[-120.994449,37.627429],[-120.993987,37.627004],[-120.995125,37.626851],[-120.994481,37.627437]]}}"
207.212.199.68,Thu Dec 12 2019 15:04:22 GMT-0800 (Pacific Standard Time),1576191862511,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T23:04:22.511Z"",""ID"":1576191862511,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Jason Ortega"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.003439,37.685586],[-121.003289,37.674684]]}}"
undefined,Thu Dec 12 2019 16:35:13 GMT-0800 (Pacific Standard Time),1576197313474,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T00:35:13.474Z"",""ID"":1576197313474,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.94707,37.721255],[-120.945482,37.721264],[-120.944227,37.721272],[-120.943658,37.72117],[-120.943304,37.720958],[-120.942918,37.720466],[-120.94265,37.719753],[-120.942607,37.719201],[-120.942854,37.718115],[-120.9431,37.717224],[-120.943165,37.716536],[-120.943261,37.716027],[-120.943476,37.715671],[-120.943455,37.713685],[-120.943476,37.713065],[-120.943401,37.712946]]}}"
undefined,Thu Dec 12 2019 16:37:10 GMT-0800 (Pacific Standard Time),1576197430372,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T00:37:10.372Z"",""ID"":1576197430372,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""One-side Only"",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.947113,37.721238],[-120.947177,37.722155],[-120.947177,37.722681],[-120.947649,37.723071],[-120.947993,37.723512],[-120.948443,37.724005],[-120.948915,37.724242],[-120.951684,37.724276],[-120.953529,37.724259],[-120.954816,37.724157],[-120.955975,37.723784],[-120.956533,37.723173],[-120.956855,37.722647],[-120.956941,37.721883],[-120.956748,37.720729],[-120.956275,37.719745],[-120.95619,37.718964],[-120.956318,37.718166]]}}"
undefined,Thu Dec 12 2019 16:40:15 GMT-0800 (Pacific Standard Time),1576197615786,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T00:40:15.786Z"",""ID"":1576197615786,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""One-side only"",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.922115,37.732677],[-120.91763,37.732643]]}}"
undefined,Thu Dec 12 2019 16:44:29 GMT-0800 (Pacific Standard Time),1576197869579,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T00:44:29.579Z"",""ID"":1576197869579,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.845532,37.764303],[-120.843902,37.761945],[-120.842314,37.75957],[-120.840704,37.75767],[-120.840189,37.756873],[-120.840104,37.754803]]}}"
undefined,Thu Dec 12 2019 16:59:41 GMT-0800 (Pacific Standard Time),1576198781363,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T00:59:41.363Z"",""ID"":1576198781363,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.835125,37.52729],[-120.834911,37.536393]]}}"
undefined,Thu Dec 12 2019 17:02:16 GMT-0800 (Pacific Standard Time),1576198936032,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:02:16.032Z"",""ID"":1576198936032,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.875401,37.533645],[-120.875713,37.533178],[-120.875927,37.532565],[-120.876045,37.531697],[-120.87612,37.530429],[-120.876088,37.529927]]}}"
undefined,Thu Dec 12 2019 17:23:15 GMT-0800 (Pacific Standard Time),1576200195832,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:23:15.832Z"",""ID"":1576200195832,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.936191,37.580229],[-120.936223,37.586469],[-120.936213,37.58885],[-120.936186,37.589207],[-120.936223,37.591269],[-120.936213,37.594661],[-120.936218,37.594865],[-120.936255,37.59506],[-120.936218,37.595693],[-120.936288,37.597921],[-120.936272,37.601219],[-120.936229,37.60144],[-120.936255,37.603884],[-120.93625,37.607317],[-120.936266,37.608482],[-120.936196,37.608941],[-120.936095,37.609],[-120.932951,37.608996],[-120.931422,37.608979]]}}"
undefined,Thu Dec 12 2019 17:36:59 GMT-0800 (Pacific Standard Time),1576201019814,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:36:59.814Z"",""ID"":1576201019814,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.05011,37.711325],[-121.035562,37.711495],[-121.022086,37.711122],[-121.005692,37.711257],[-120.958571,37.71102]]}}"
undefined,Thu Dec 12 2019 17:40:16 GMT-0800 (Pacific Standard Time),1576201216011,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:40:16.011Z"",""ID"":1576201216011,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031785,37.700562],[-121.031528,37.688066]]}}"
undefined,Thu Dec 12 2019 17:50:00 GMT-0800 (Pacific Standard Time),1576201800595,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:50:00.595Z"",""ID"":1576201800595,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.921294,37.666833],[-120.921192,37.666765],[-120.92116,37.66609],[-120.921251,37.665729]]}}"
undefined,Thu Dec 12 2019 17:51:16 GMT-0800 (Pacific Standard Time),1576201876496,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:51:16.496Z"",""ID"":1576201876496,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class IV Separated Bikeway"",""Comments"":""Two-way SBL"",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.921299,37.665682],[-120.921117,37.65549]]}}"
undefined,Thu Dec 12 2019 17:53:56 GMT-0800 (Pacific Standard Time),1576202036511,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:53:56.511Z"",""ID"":1576202036511,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.014168,37.638636],[-121.014104,37.631431]]}}"
undefined,Thu Dec 12 2019 17:57:08 GMT-0800 (Pacific Standard Time),1576202228136,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T01:57:08.136Z"",""ID"":1576202228136,""Drawing Type"":""Bikeway"",""What kind of bikeway should this route be?"":""Class II Buffered Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.030433,37.613212],[-121.030401,37.616475],[-121.03039,37.617605],[-121.030444,37.624327]]}}"
undefined,Thu Dec 12 2019 18:02:19 GMT-0800 (Pacific Standard Time),1576202539259,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-13T02:02:19.259Z"",""ID"":1576202539259,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Patrick G"",""Commenter Jurisdiction"":""Toole Design""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.159329,37.46447],[-121.159222,37.475999],[-121.159179,37.48058]]}}"
63.197.119.253,Mon Dec 16 2019 10:01:53 GMT-0800 (Pacific Standard Time),1576519313377,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:01:53.377Z"",""ID"":1576519313377,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.99344,37.602128],[-121.004941,37.602298]]}}"
63.197.119.253,Mon Dec 16 2019 10:02:12 GMT-0800 (Pacific Standard Time),1576519332698,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:02:12.698Z"",""ID"":1576519332698,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.002667,37.607126],[-121.002753,37.602281]]}}"
63.197.119.253,Mon Dec 16 2019 10:02:50 GMT-0800 (Pacific Standard Time),1576519370729,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:02:50.729Z"",""ID"":1576519370729,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.994551,37.605732],[-121.002667,37.605622]]}}"
63.197.119.253,Mon Dec 16 2019 10:04:23 GMT-0800 (Pacific Standard Time),1576519463394,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:04:23.394Z"",""ID"":1576519463394,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.799313,37.524448],[-120.796566,37.521708],[-120.803196,37.521691],[-120.803068,37.528974]]}}"
63.197.119.253,Mon Dec 16 2019 10:05:12 GMT-0800 (Pacific Standard Time),1576519512413,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:05:12.413Z"",""ID"":1576519512413,""Drawing Type"":""Bikeway"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":""To Amtrak Station"",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.797639,37.527222],[-120.797403,37.527409],[-120.799452,37.529017],[-120.803068,37.528966]]}}"
63.197.119.253,Mon Dec 16 2019 10:05:51 GMT-0800 (Pacific Standard Time),1576519551580,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:05:51.580Z"",""ID"":1576519551580,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.798315,37.52506],[-120.800418,37.52712],[-120.799495,37.527749],[-120.800675,37.528983]]}}"
63.197.119.253,Mon Dec 16 2019 10:07:21 GMT-0800 (Pacific Standard Time),1576519641078,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:07:21.078Z"",""ID"":1576519641078,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.011786,37.613314],[-121.018567,37.613314],[-121.025562,37.613263],[-121.030412,37.613246]]}}"
63.197.119.253,Mon Dec 16 2019 10:07:57 GMT-0800 (Pacific Standard Time),1576519677054,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:07:57.054Z"",""ID"":1576519677054,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Boulevard"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.023717,37.619857],[-121.02318,37.619398],[-121.023009,37.61894],[-121.023009,37.617002],[-121.022344,37.616203],[-121.022301,37.615931],[-121.022365,37.615421],[-121.022258,37.615081],[-121.022258,37.613229]]}}"
63.197.119.253,Mon Dec 16 2019 10:10:09 GMT-0800 (Pacific Standard Time),1576519809139,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:10:09.139Z"",""ID"":1576519809139,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.967906,37.638211],[-120.967906,37.634031],[-120.968592,37.634048],[-120.968506,37.631431],[-120.968721,37.631006],[-120.968699,37.627267],[-120.966146,37.627301]]}}"
63.197.119.253,Mon Dec 16 2019 10:10:36 GMT-0800 (Pacific Standard Time),1576519836701,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:10:36.701Z"",""ID"":1576519836701,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":"""",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.968571,37.627267],[-120.968528,37.624837],[-120.966189,37.624531],[-120.966125,37.624344],[-120.966125,37.62256]]}}"
63.197.119.253,Mon Dec 16 2019 10:11:22 GMT-0800 (Pacific Standard Time),1576519882833,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:11:22.833Z"",""ID"":1576519882833,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":""Airport ATP"",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.974751,37.638194],[-120.974793,37.635458]]}}"
63.197.119.253,Mon Dec 16 2019 10:12:54 GMT-0800 (Pacific Standard Time),1576519974136,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:12:54.136Z"",""ID"":1576519974136,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""Airport ATP"",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.976494,37.634808],[-120.974761,37.634795],[-120.97356,37.63477],[-120.973104,37.634655],[-120.972723,37.634167],[-120.972551,37.633852],[-120.971991,37.632867],[-120.971709,37.632603],[-120.971017,37.63223],[-120.969912,37.631584],[-120.968539,37.631346]]}}"
63.197.119.253,Mon Dec 16 2019 10:16:59 GMT-0800 (Pacific Standard Time),1576520219050,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:16:59.050Z"",""ID"":1576520219050,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""Airport ATP"",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""Stanco""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.966167,37.627318],[-120.966232,37.630139]]}}"
63.197.119.253,Mon Dec 16 2019 10:17:28 GMT-0800 (Pacific Standard Time),1576520248263,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:17:28.263Z"",""ID"":1576520248263,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class IV Separated Bikeway"",""Comments"":""Airport ATP"",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""Stanco""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.968517,37.63132],[-120.967616,37.631201],[-120.966489,37.630658],[-120.966264,37.63042],[-120.966253,37.630114]]}}"
63.197.119.253,Mon Dec 16 2019 10:17:47 GMT-0800 (Pacific Standard Time),1576520267036,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T18:17:47.036Z"",""ID"":1576520267036,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class IV Separated Bikeway"",""Comments"":""Airport ATP"",""Commenter Name"":""Andrew Malizia"",""Commenter Jurisdiction"":""StanCo""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.966189,37.627267],[-120.96621,37.624557]]}}"
71.93.58.34,Mon Dec 16 2019 11:50:59 GMT-0800 (Pacific Standard Time),1576525859309,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T19:50:59.309Z"",""ID"":1576525859309,""Drawing Type"":""CompleteStreets"",""Is this an existing or proposed bikeway?"":""Proposed"",""Comments"":""proposed project to widen the south side of the road and install 10 foot wide sidewalk"",""Commenter Name"":""Daniel P"",""Commenter Jurisdiction"":""Ceres""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.93632,37.594767],[-120.9269,37.594784]]}}"
71.93.58.34,Mon Dec 16 2019 11:53:37 GMT-0800 (Pacific Standard Time),1576526017361,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-16T19:53:37.361Z"",""ID"":1576526017361,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""completed in October 2019"",""Commenter Name"":""Daniel P"",""Commenter Jurisdiction"":""Ceres""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.925162,37.602009],[-120.925248,37.600972],[-120.926106,37.599918],[-120.926707,37.599136],[-120.926878,37.598218],[-120.926836,37.594818]]}}"
50.226.52.194,Thu Dec 19 2019 09:00:44 GMT-0800 (Pacific Standard Time),1576774844423,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-19T17:00:44.423Z"",""ID"":1576774844423,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""This project proposes bicycle and pedestrian improvements along the west side of Ward Avenue between Sunset Court and Heartland Ranch Avenue."",""Commenter Name"":""Kumar Somasundaram"",""Commenter Jurisdiction"":""City of Patterson""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.140924,37.474386],[-121.140962,37.472278]]}}"
